stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
54116,54116,100e Avenue / Bureau,45.701021,-73.480761,http://m.stm.info/fr/horaires/arrets/54116/bus,0,,1
54117,54117,Station Papineau (Dorion / Sainte-Catherine),45.524023,-73.552346,http://m.stm.info/fr/horaires/arrets/54117/bus,0,,1
54119,54119,Station Honoré-Beaugrand / Terminus Nord,45.596854,-73.536022,http://m.stm.info/fr/horaires/arrets/54119/bus,0,,1
54120,54120,Legendre / Clark,45.542737,-73.648474,http://m.stm.info/fr/horaires/arrets/54120/bus,0,,1
54122,54122,Meilleur / de Louvain,45.538545,-73.658571,http://m.stm.info/fr/horaires/arrets/54122/bus,0,,1
54123,54123,Meilleur / Fleury,45.541499,-73.669030,http://m.stm.info/fr/horaires/arrets/54123/bus,0,,1
54124,54124,Hogue / Fleury,45.542082,-73.669081,http://m.stm.info/fr/horaires/arrets/54124/bus,0,,1
54125,54125,Meilleur / Chabanel,45.537512,-73.655467,http://m.stm.info/fr/horaires/arrets/54125/bus,0,,1
54126,54126,Saint-Hubert / Henri-Bourassa,45.558254,-73.666603,http://m.stm.info/fr/horaires/arrets/54126/bus,0,,1
54127,54127,Station Henri-Bourassa,45.556117,-73.667282,http://m.stm.info/fr/horaires/arrets/54127/bus,0,,1
54129,54129,Beaubien / 42e Avenue,45.574326,-73.569569,http://m.stm.info/fr/horaires/arrets/54129/bus,0,,1
54130,54130,D'Iberville / No 5455,45.543413,-73.578868,http://m.stm.info/fr/horaires/arrets/54130/bus,0,,1
54131,54131,Saint-Jean-Baptiste / No 850,45.640680,-73.495214,http://m.stm.info/fr/horaires/arrets/54131/bus,0,,1
54132,54132,Saint-Jean-Baptiste / No 850,45.640852,-73.495173,http://m.stm.info/fr/horaires/arrets/54132/bus,0,,1
54133,54133,Lac aux Castors,45.499667,-73.600377,http://m.stm.info/fr/horaires/arrets/54133/bus,0,,1
54134,54134,Van Horne / de Vimy,45.513666,-73.621055,http://m.stm.info/fr/horaires/arrets/54134/bus,0,,1
54135,54135,Van Horne / de Vimy,45.513410,-73.621055,http://m.stm.info/fr/horaires/arrets/54135/bus,0,,1
54136,54136,Beaubien / 1re Avenue,45.550208,-73.590383,http://m.stm.info/fr/horaires/arrets/54136/bus,0,,1
54137,54137,Atwater / du Docteur-Penfield,45.495075,-73.588500,http://m.stm.info/fr/horaires/arrets/54137/bus,0,,2
54138,54138,Ozias-Leduc / Perras,45.627527,-73.615294,http://m.stm.info/fr/horaires/arrets/54138/bus,0,,1
54139,54139,Hôpital Rivière-des-Prairies (Perras / Ozias-Leduc,45.627142,-73.615033,http://m.stm.info/fr/horaires/arrets/54139/bus,0,,1
54140,54140,Saint-Urbain / Roy,45.514078,-73.576831,http://m.stm.info/fr/horaires/arrets/54140/bus,0,,1
54141,54141,Vézina / Coolbrook,45.491508,-73.648572,http://m.stm.info/fr/horaires/arrets/54141/bus,0,,1
54143,54143,Sherbrooke / Elmurst,45.454542,-73.641703,http://m.stm.info/fr/horaires/arrets/54143/bus,0,,1
54144,54144,Victoria / de la Savane,45.500539,-73.649385,http://m.stm.info/fr/horaires/arrets/54144/bus,0,,1
54145,54145,Lajeunesse / De Castelnau,45.540276,-73.616112,http://m.stm.info/fr/horaires/arrets/54145/bus,0,,1
54146,54146,Lajeunesse / Faillon,45.541169,-73.619238,http://m.stm.info/fr/horaires/arrets/54146/bus,0,,1
54147,54147,Notre-Dame / Antoine-Bazinet,45.676235,-73.492784,http://m.stm.info/fr/horaires/arrets/54147/bus,0,,2
54148,54148,Station Atwater (Ste-Catherine / Lambert-Closse),45.489847,-73.583756,http://m.stm.info/fr/horaires/arrets/54148/bus,0,,1
54150,54150,du Mont-Cassin / Meilleur,45.541395,-73.667984,http://m.stm.info/fr/horaires/arrets/54150/bus,0,,1
54151,54151,Perras / Rodolphe-Forget,45.649589,-73.578950,http://m.stm.info/fr/horaires/arrets/54151/bus,0,,1
54152,54152,Perras / Rodolphe-Forget,45.649108,-73.579094,http://m.stm.info/fr/horaires/arrets/54152/bus,0,,1
54154,54154,Perras / Fernand-Gauthier,45.635222,-73.603553,http://m.stm.info/fr/horaires/arrets/54154/bus,0,,1
54155,54155,Perras / 4e Avenue,45.630623,-73.610454,http://m.stm.info/fr/horaires/arrets/54155/bus,0,,1
54158,54158,Laurendeau / Jolicoeur,45.457018,-73.588378,http://m.stm.info/fr/horaires/arrets/54158/bus,0,,1
54159,54159,du Mont-Royal / Côte-Sainte-Catherine,45.516031,-73.590152,http://m.stm.info/fr/horaires/arrets/54159/bus,0,,1
54160,54160,Elmhurst / Sherbrooke,45.454969,-73.641156,http://m.stm.info/fr/horaires/arrets/54160/bus,0,,1
54164,54164,Sherbrooke / Valois,45.550723,-73.555067,http://m.stm.info/fr/horaires/arrets/54164/bus,0,,1
54165,54165,Saint-Jacques / de la Montagne,45.494422,-73.566963,http://m.stm.info/fr/horaires/arrets/54165/bus,0,,1
54167,54167,Station Laurier Sud (Rivard / Saint-Joseph),45.526693,-73.587202,http://m.stm.info/fr/horaires/arrets/54167/bus,0,,1
54168,54168,Saint-Denis / No 5675,45.530704,-73.597453,http://m.stm.info/fr/horaires/arrets/54168/bus,0,,1
54169,54169,Berri / Gouin,45.555065,-73.670904,http://m.stm.info/fr/horaires/arrets/54169/bus,0,,1
54170,54170,Station Parc (Jean-Talon / du Parc),45.530333,-73.622348,http://m.stm.info/fr/horaires/arrets/54170/bus,0,,1
59089,59089,Querbes / Durocher,45.534337,-73.642644,http://m.stm.info/fr/horaires/arrets/59089/bus,0,,2
54171,54171,Jean-Talon / De Chateaubriand,45.539628,-73.613506,http://m.stm.info/fr/horaires/arrets/54171/bus,0,,1
54172,54172,Station Jean-Talon Nord / Lajeunesse,45.539700,-73.613765,http://m.stm.info/fr/horaires/arrets/54172/bus,0,,1
54173,54173,Notre-Dame-de-Grâce / Grand Boulevard,45.467020,-73.624457,http://m.stm.info/fr/horaires/arrets/54173/bus,0,,1
54174,54174,Station Langelier (Langelier / Sherbrooke),45.582779,-73.542870,http://m.stm.info/fr/horaires/arrets/54174/bus,0,,1
54175,54175,Lucien-L'Allier / René-Lévesque,45.495165,-73.572056,http://m.stm.info/fr/horaires/arrets/54175/bus,0,,2
54177,54177,La Ronde,45.521538,-73.536015,http://m.stm.info/fr/horaires/arrets/54177/bus,0,,1
54179,54179,Station Rosemont,45.531255,-73.597158,http://m.stm.info/fr/horaires/arrets/54179/bus,0,,1
54180,54180,Saint-Michel / Robert,45.567745,-73.618269,http://m.stm.info/fr/horaires/arrets/54180/bus,0,,1
54181,54181,Station Lionel-Groulx (Atwater / Lionel-Groulx),45.482998,-73.578888,http://m.stm.info/fr/horaires/arrets/54181/bus,0,,1
54184,54184,Station Saint-Michel (Édicule Est),45.559844,-73.599724,http://m.stm.info/fr/horaires/arrets/54184/bus,0,,1
54185,54185,Atwater / Sherbrooke,45.491056,-73.587680,http://m.stm.info/fr/horaires/arrets/54185/bus,0,,1
54186,54186,Gouin / No 7015,45.629323,-73.619074,http://m.stm.info/fr/horaires/arrets/54186/bus,0,,1
54188,54188,Station Papineau (Dorion / Sainte-Catherine),45.523866,-73.552008,http://m.stm.info/fr/horaires/arrets/54188/bus,0,,1
54189,54189,Pie-IX / 56e Rue,45.582758,-73.627868,http://m.stm.info/fr/horaires/arrets/54189/bus,0,,1
54191,54191,Delisle / Greene,45.481587,-73.580254,http://m.stm.info/fr/horaires/arrets/54191/bus,0,,1
54192,54192,Dickson / Souligny,45.567688,-73.532360,http://m.stm.info/fr/horaires/arrets/54192/bus,0,,2
54193,54193,Dickson / Souligny,45.567506,-73.532346,http://m.stm.info/fr/horaires/arrets/54193/bus,0,,2
54194,54194,Sainte-Anne-de-Bellevue / Saint-Jacques,45.455996,-73.631070,http://m.stm.info/fr/horaires/arrets/54194/bus,0,,1
54195,54195,Station Namur (Jean-Talon / Décarie),45.495029,-73.652192,http://m.stm.info/fr/horaires/arrets/54195/bus,0,,1
54196,54196,Notre-Dame / Bossuet,45.567688,-73.522439,http://m.stm.info/fr/horaires/arrets/54196/bus,0,,1
